time,flux
1085.555533859893,272820.625
1085.575967016157,272818.84375
1085.5963999725573,272857.125
1085.6168330290748,272803.375
1085.637266185673,272793.71875
1085.6576992424234,272820.21875
1085.6781322992902,272800.0625
1085.698565356266,272784.0625
1085.7189984133656,272790.375
1085.7394314705598,272816.0
1085.7598645278777,272810.5
1085.7802975853265,272866.84375
1085.8007306428915,272817.84375
1085.821163700566,272805.15625
1085.8415966583634,272871.6875
1085.8620298162714,272842.0625
1085.8824628743023,272828.9375
1085.9028960324504,272829.625
1085.9233289907131,272858.71875
1085.9437620491008,272849.84375
1085.9641952076126,272842.40625
1085.9846281662176,272887.25
1086.0050612249615,272816.9375
1086.025494383808,272847.3125
1086.045927342784,272862.3125
1086.0663605018708,272833.5625
1086.0867935610804,272836.0
